시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,계약날짜,도로명주소
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,25,"36,000",11,1994,엑스포로 448,20200525,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,25,"29,700",9,1994,엑스포로 448,20200525,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,25,"35,000",2,1994,엑스포로 448,20200525,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,25,"41,600",10,1994,엑스포로 448,20200525,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,26,"28,700",8,1994,엑스포로 448,20200526,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,26,"46,000",16,1994,엑스포로 448,20200526,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,26,"30,000",10,1994,엑스포로 448,20200526,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,27,"38,000",1,1994,엑스포로 448,20200527,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,27,"37,500",5,1994,엑스포로 448,20200527,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,27,"27,900",14,1994,엑스포로 448,20200527,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,28,"50,000",6,1994,엑스포로 448,20200528,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,28,"30,400",5,1994,엑스포로 448,20200528,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,28,"37,800",11,1994,엑스포로 448,20200528,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,28,"29,000",6,1994,엑스포로 448,20200528,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,29,"37,000",16,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,29,"50,000",13,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,29,"49,500",8,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,29,"32,000",8,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,29,"35,000",1,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,29,"45,000",2,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,29,"33,000",1,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,29,"50,000",7,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,29,"30,000",12,1994,엑스포로 448,20200529,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,30,"30,000",16,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,30,"50,500",16,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,30,"27,800",5,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,30,"27,000",4,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,30,"34,650",17,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,30,"30,000",11,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,30,"38,000",2,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,30,"31,500",7,1994,엑스포로 448,20200530,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,31,"52,000",10,1994,엑스포로 448,20200531,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,31,"36,500",17,1994,엑스포로 448,20200531,대전광역시 유성구 엑스포로 448
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.93700000000001,202005,08,"62,500",9,2017,죽동로 39,20200508,대전광역시 유성구 죽동로 39
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,74.883,202005,18,"56,500",12,2017,죽동로 39,20200518,대전광역시 유성구 죽동로 39
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.93700000000001,202005,26,"64,000",12,2017,죽동로 39,20200526,대전광역시 유성구 죽동로 39
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.93700000000001,202005,28,"60,900",5,2017,죽동로 39,20200528,대전광역시 유성구 죽동로 39
대전광역시 유성구 죽동,688,688,0,죽동금성백조예미지,84.9553,202005,16,"70,500",12,2016,죽동로 321,20200516,대전광역시 유성구 죽동로 321
대전광역시 유성구 죽동,730,730,0,죽동푸르지오,75.322,202005,30,"49,400",10,2015,죽동로 251,20200530,대전광역시 유성구 죽동로 251
대전광역시 유성구 지족동,894-5,894,5,SK허브,83.89,202005,23,"22,700",9,2006,은구비남로 13,20200523,대전광역시 유성구 은구비남로 13
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,59.98,202005,14,"16,000",14,2004,은구비로 18,20200514,대전광역시 유성구 은구비로 18
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,59.88,202005,17,"15,400",14,2004,은구비로 18,20200517,대전광역시 유성구 은구비로 18
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,54.14,202005,19,"13,400",12,2004,은구비로 18,20200519,대전광역시 유성구 은구비로 18
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,59.98,202005,19,"15,500",14,2004,은구비로 18,20200519,대전광역시 유성구 은구비로 18
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,49.4,202005,26,"12,900",13,2004,은구비로 18,20200526,대전광역시 유성구 은구비로 18
대전광역시 유성구 지족동,840-2,840,2,경남아너스빌1차,93.395,202005,23,"18,800",6,2005,지족로364번길 91,20200523,대전광역시 유성구 지족로364번길 91
대전광역시 유성구 지족동,905-5,905,5,경남아너스빌2차,120.81,202005,09,"29,000",14,2005,은구비남로33번길 5,20200509,대전광역시 유성구 은구비남로33번길 5
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,02,"29,100",1,2017,지족로 92,20200502,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,11,"29,500",2,2017,지족로 92,20200511,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,13,"29,100",1,2017,지족로 92,20200513,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,16,"29,600",2,2017,지족로 92,20200516,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,18,"30,500",3,2017,지족로 92,20200518,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,18,"29,500",2,2017,지족로 92,20200518,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.6603,202005,23,"35,000",4,2017,지족로 92,20200523,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.6603,202005,26,"30,100",1,2017,지족로 92,20200526,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,27,"29,600",2,2017,지족로 92,20200527,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202005,29,"35,700",6,2017,지족로 92,20200529,대전광역시 유성구 지족로 92
대전광역시 유성구 지족동,1030,1030,0,노은리슈빌3,84.991,202005,02,"47,150",21,2015,지족동로 124,20200502,대전광역시 유성구 지족동로 124
대전광역시 유성구 지족동,1030,1030,0,노은리슈빌3,84.9639,202005,03,"46,000",6,2015,지족동로 124,20200503,대전광역시 유성구 지족동로 124
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,59.89,202005,06,"27,900",3,2015,지족로190번길 16,20200506,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,59.98,202005,11,"28,500",18,2015,지족로190번길 16,20200511,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,51.97,202005,13,"22,800",6,2015,지족로190번길 16,20200513,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,59.98,202005,16,"29,800",6,2015,지족로190번길 16,20200516,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,59.99,202005,16,"27,400",17,2015,지족로190번길 16,20200516,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1042,1042,0,노은새미래숲2단지,51.94,202005,22,"22,900",13,2015,지족로190번길 16,20200522,대전광역시 유성구 지족로190번길 16
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,84.95,202005,09,"35,200",16,2014,지족로 240,20200509,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,74.93,202005,09,"28,800",10,2014,지족로 240,20200509,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,74.96,202005,15,"30,000",12,2014,지족로 240,20200515,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,74.93,202005,20,"31,000",5,2014,지족로 240,20200520,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,84.95,202005,28,"33,600",1,2014,지족로 240,20200528,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,84.95,202005,28,"35,800",9,2014,지족로 240,20200528,대전광역시 유성구 지족로 240
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.96,202005,15,"30,900",11,2014,지족동로 123,20200515,대전광역시 유성구 지족동로 123
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.96,202005,19,"28,000",2,2014,지족동로 123,20200519,대전광역시 유성구 지족동로 123
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,84.95,202005,23,"38,000",11,2014,지족동로 123,20200523,대전광역시 유성구 지족동로 123
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.93,202005,28,"30,000",18,2014,지족동로 123,20200528,대전광역시 유성구 지족동로 123
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.78299999999999,202005,04,"44,500",4,2014,지족북로 33,20200504,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.78299999999999,202005,08,"47,000",14,2014,지족북로 33,20200508,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.78299999999999,202005,09,"49,500",10,2014,지족북로 33,20200509,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,101.715,202005,18,"62,300",21,2014,지족북로 33,20200518,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,125.62799999999999,202005,23,"77,000",17,2014,지족북로 33,20200523,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,101.715,202005,23,"64,000",10,2014,지족북로 33,20200523,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.721,202005,26,"45,000",16,2014,지족북로 33,20200526,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.78299999999999,202005,28,"45,000",5,2014,지족북로 33,20200528,대전광역시 유성구 지족북로 33
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,84.78299999999999,202005,18,"49,500",17,2014,지족북로 60,20200518,대전광역시 유성구 지족북로 60
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,125.62799999999999,202005,21,"77,000",17,2014,지족북로 60,20200521,대전광역시 유성구 지족북로 60
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,84.78299999999999,202005,25,"44,000",5,2014,지족북로 60,20200525,대전광역시 유성구 지족북로 60
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,125.62799999999999,202005,27,"76,500",15,2014,지족북로 60,20200527,대전광역시 유성구 지족북로 60
