"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","84.9","202005","23","30,000","19","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","59.82","202005","25","20,500","10","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","84.9","202005","26","24,500","1","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","84.9","202005","27","28,000","11","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","84.9","202005","27","28,500","5","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","461-1","0461","0001","선비마을3단지","59.94","202005","30","20,500","18","1999","동춘당로114번길 60"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","59.61","202005","5","18,900","6","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.84","202005","6","26,400","19","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.84","202005","8","25,300","4","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.84","202005","12","24,100","2","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.91","202005","12","26,700","14","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","73.56","202005","14","25,900","19","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.91","202005","15","27,500","4","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.91","202005","16","26,700","7","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.84","202005","16","27,700","19","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","73.56","202005","18","25,000","6","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","59.94","202005","22","21,800","15","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","59.94","202005","22","19,400","17","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","73.56","202005","23","23,000","5","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","59.61","202005","26","21,900","16","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","59.61","202005","30","20,800","12","1999","계족산로 135"
"대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","73.56","202005","30","22,600","2","1999","계족산로 135"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","75.63","202005","4","19,600","1","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.94","202005","5","20,700","14","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","99.92","202005","6","34,000","17","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","7","25,000","2","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.96","202005","8","19,000","2","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.96","202005","13","21,100","13","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","75.63","202005","14","24,300","18","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.96","202005","16","20,500","8","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.96","202005","16","20,900","7","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","59.96","202005","18","20,700","10","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","24","32,500","13","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","25","29,000","12","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","25","29,000","9","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","28","30,800","19","1999","계족산로 136"
"대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.88","202005","28","31,800","12","1999","계족산로 136"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","1","27,900","8","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","99.88","202005","4","27,500","1","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","59.82","202005","10","18,300","2","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","59.76","202005","15","17,000","1","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","59.76","202005","18","20,500","15","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","20","29,000","9","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","21","26,400","12","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","26","28,000","15","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","99.33","202005","30","35,000","14","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","30","29,000","8","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.45","202005","30","29,500","5","1999","동춘당로114번길 47"
"대전광역시 대덕구 송촌동","219-2","0219","0002","흥진로얄","59.875","202005","4","10,500","6","1995","동춘당로23번길 4"
"대전광역시 대덕구 송촌동","219-2","0219","0002","흥진로얄","84.78","202005","8","15,000","6","1995","동춘당로23번길 4"
"대전광역시 대덕구 신대동","179","0179","0000","주공","46.74","202005","4","15,900","4","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","4","13,000","5","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","46.74","202005","8","15,500","5","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","11","13,700","5","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","46.74","202005","12","16,000","4","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","13","14,300","1","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","47.1","202005","14","16,700","3","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","16","14,500","4","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","16","15,000","2","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","18","14,700","3","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","27","15,000","2","1987","신탄진로 217"
"대전광역시 대덕구 신대동","179","0179","0000","주공","39.72","202005","28","20,000","4","1987","신탄진로 217"
"대전광역시 대덕구 신일동","1682-4","1682","0004","한라","49.86","202005","19","7,900","6","1996","대덕대로1448번길 80"
"대전광역시 대덕구 신탄진동","129-2","0129","0002","고려진흥","59.72","202005","18","5,400","5","1990","신탄진북로35번길 27"
"대전광역시 대덕구 신탄진동","117-30","0117","0030","대호 해맑음","77.703","202005","4","17,800","5","2019","신탄진로834번길 15"
"대전광역시 대덕구 신탄진동","117-30","0117","0030","대호 해맑음","84.6704","202005","12","19,800","3","2019","신탄진로834번길 15"
"대전광역시 대덕구 신탄진동","166-9","0166","0009","삼호","45.45","202005","7","4,000","2","1989","신탄진로762번길 88"
"대전광역시 대덕구 신탄진동","22-1","0022","0001","새여울라이프","94.77","202005","11","21,500","7","1994","대청로64번길 11"
"대전광역시 대덕구 신탄진동","22-1","0022","0001","새여울라이프","101.67","202005","12","19,000","2","1994","대청로64번길 11"
"대전광역시 대덕구 신탄진동","22-2","0022","0002","새여울한신","84.82","202005","8","19,000","9","1996","대청로64번길 41"
"대전광역시 대덕구 신탄진동","22-2","0022","0002","새여울한신","84.82","202005","20","18,600","8","1996","대청로64번길 41"
"대전광역시 대덕구 신탄진동","166-3","0166","0003","흥진","59.45","202005","15","9,000","13","1992","신탄진남로 26"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","1","12,000","4","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","11","14,800","5","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","12","17,000","4","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","13","15,000","5","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","47.1","202005","13","16,500","5","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","14","12,500","5","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","20","18,000","3","1987","신탄진로 170"
"대전광역시 대덕구 연축동","102","0102","0000","연축주공","39.72","202005","21","13,000","1","1987","신탄진로 170"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","84.56","202005","5","18,450","13","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","84.56","202005","13","19,200","12","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","67.64","202005","15","15,400","3","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","158.16","202005","20","22,600","13","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","84.56","202005","21","19,950","13","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","84.56","202005","22","17,400","14","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","635-1","0635","0001","신동아","158.16","202005","28","24,000","11","1990","한밭대로1033번길 15"
"대전광역시 대덕구 오정동","55-5","0055","0005","양지마을","84.81","202005","2","22,800","11","1999","대전로1185번길 30"
"대전광역시 대덕구 오정동","55-5","0055","0005","양지마을","84.81","202005","4","22,800","15","1999","대전로1185번길 30"
